"SiR","male","33","person","US"
"Sir Mich","mixed","7","group",""
"Sirah","female","32","person","US"
"Sirdav","","0","",""
"Sirena","mixed","0","group","US"
"sirenXX","mixed","0","group",""
"Sirius","mixed","26","group","PT"
"Sirkus Eliassen","male","0","person","NO"
"SIRUP","","0","",""
"Sisqo","male","41","person","US"
"Sissel","female","51","person","NO"
"SISTAR","mixed","10","group","KR"
"Siti Badriah","female","28","person",""
"Siti Nordiana","female","41","person","MY"
"Sitti","female","35","person","PH"
"Sivan Talmor","","0","",""
"Sivas","male","0","person","DK"
"Six60","mixed","0","group","NZ"
"Sixpence None The Richer","mixed","27","group","US"
"Sixto Rein","","0","",""
"Sizarr","mixed","11","group","DE"
"Sıla","female","40","person","TR"
"Sjaak","","0","","NL"
"Sjava","male","31","person","ZA"
"SJUR","male","0","person",""
"SKAAR","","0","",""
"Skandaali","male","0","person","FI"
"SkandaU","","0","",""
"Skank","mixed","29","group","BR"
"Skaodi","male","0","person",""
"Skei & PT","","0","",""
"Skeme","male","30","person","US"
"Skepta","male","37","person","GB"
"Skerdi","","0","",""
"SKG","","0","",""
"Ski Mask The Slump God","male","24","person","US"
"Skinny Days","mixed","24","group","GB"
"Skinnyfabs","","0","",""
"Skinz","male","0","person","DK"
"Skip Marley","male","24","person","JM"
"Skippa Da Flippa","male","0","person",""
"Skizzy Mars","male","27","person","US"
"Skrapz","male","0","person",""
"Skrillex","male","32","person","US"
"Skusta Clee","male","0","person","PH"
"Skwor","mixed","22","group","CZ"
"Sky","mixed","41","group","GB"
"Sky & Mosty","male","0","person","CO"
"Skylar Grey","female","34","person","US"
"SL","","0","",""
"Slade","mixed","54","group","GB"
"Slaves","mixed","8","group",""
"Slavik","male","60","person","AT"
"Sławomir","male","37","person",""
"Slaydro","male","0","person",""
"slchld","male","24","person",""
"Sleepy Hallow","","0","",""
"Sleepy Tom","male","30","person",""
"Sleiman","male","0","person","DK"
"Slim Jxmmi","male","0","person",""
"Slim Mill","mixed","0","group",""
"Slimane","male","30","person","FR"
"Slipknot","mixed","25","group","US"
"Slogan","","0","","DK"
"Słoń","male","0","person","PL"
"Slow J","male","0","person","PT"
"Slow Motion","","0","",""
"slowthai","male","25","person","GB"
"Slza","mixed","6","group","CZ"
"SMACK","mixed","38","group","FI"
"Smash Mouth","mixed","26","group","US"
"SMILO","mixed","5","group","SE"
"Smino","male","28","person",""
"Smith & Thell","mixed","0","group","SE"
"SMLE","","0","",""
"Smokepurpp","male","23","person",""
"Smokey Robinson","male","80","person","US"
"Smolasty","male","0","person",""
"Smuggler","","0","",""
"Snakehips","mixed","9","group","GB"
"Snap Capone","male","0","person",""
"SNBRN","male","0","person",""
"Sneakbo","male","0","person",""
"Sneazzy","male","0","person","FR"
"Snelle","","0","",""
"Snik","","0","",""
"Snipe","male","34","person","EE"
"Snøfall","","0","",""
"Snollebollekes","mixed","0","group","NL"
"Snoop Dogg","male","48","person","US"
"SNOOPO","","0","",""
"Snova","male","29","person","DO"
"Snow","male","0","person","GB"
"Snow Patrol","mixed","26","group","GB"
"So11","","0","",""
"SOB X RBE","mixed","5","group","US"
"Sobel","","0","",""
"Social House","mixed","0","group",""
"Soda Stereo","mixed","37","group","AR"
"Sodagreen","mixed","19","group","TW"
"Sodré","male","18","person","BR"
"Sofi Tukker","mixed","6","group",""
"Sofia Carson","female","27","person","US"
"Sofia Ellar","female","26","person","ES"
"Sofia Källgren","female","49","person","SE"
"Sofia Karlberg","female","0","person",""
"Sofia Reyes","female","24","person","MX"
"Sofia Tornambene","","0","",""
"Sofiane","male","0","person","FR"
"SoFLY & Nius","mixed","0","group",""
"Sohail Khan","male","82","person",""
"Sohail Sen","male","36","person",""
"Sokko167","","0","",""
"Sokół","male","43","person","PL"
"Sokrat St","male","0","person","TR"
"Solamay","","0","",""
"Solange","female","34","person","US"
"Solange Almeida","female","45","person","BR"
"Solar","mixed","26","group","GB"
"Solardo","mixed","0","group","GB"
"Solo Lucci","","0","",""
"SomeKindaWonderful","mixed","7","group",""
"SOMI","female","39","person","US"
"Son Feci Bisiklet","","0","",""
"Son Tentacion","","0","",""
"Sơn Tùng M-TP","male","26","person","VN"
"Sonakshi Sinha","female","0","person",""
"Sonam Bajwa","male","32","person",""
"Sonam Kapoor","","0","",""
"SonaOne","male","31","person","MY"
"Sondr","mixed","0","group",""
"Sondre Justad","male","29","person","NO"
"Soner Sarıkabadayı","","41","",""
"Soni","male","0","person","DE"
"Sonideros de MEX USA","mixed","30","group","HU"
"Sonja Aldén","female","42","person","SE"
"SONNY","male","89","person","US"
"Sonny Alven","male","0","person","NO"
"Sonny Digital","male","29","person","US"
"Sonny Fodera","male","0","person","AU"
"Sonny Wilson","male","0","person",""
"Sonoko Inoue","female","22","person","JP"
"Sonoya Mizuno","female","32","person","GB"
"SonReal","male","34","person",""
"Sons Of Maria","male","0","person","ES"
"Sons Of Midnight","mixed","13","group","AU"
"Sons Of Zion","mixed","13","group","NZ"
"Sonu Nigam","male","47","person","IN"
"Sonu Sood","","0","",""
"Soobin Hoang Son","","0","",""
"Soolking","male","30","person","DZ"
"Sophia","mixed","26","group","JP"
"Sophia Somajo","female","35","person","SE"
"Sophie and the Giants","mixed","0","group",""
"Sophie Elise","female","25","person","NO"
"Sophie Francis","","0","",""
"Soppgirobygget","","0","",""
"Soprano","male","41","person","FR"
"Soran","mixed","11","group","KR"
"Sorana","female","0","person",""
"Søren Huss","male","44","person","DK"
"Sorriso Maroto","mixed","23","group","BR"
"Søs Fenger","female","58","person","DK"
"Sosa Geek","male","0","person",""
"Sosamann","male","0","person",""
"SosMula","male","26","person",""
"Soso Maness","male","0","person",""
"Souf","mixed","0","group",""
"Soufian","male","0","person","DE"
"Soufiane Eddyani","male","21","person","BE"
"Soul System","mixed","0","group",""
"SoulJa","male","36","person","JP"
"Soulstice","mixed","0","group","US"
"Soulthrll","","0","",""
"Sound Of Legend","male","0","person","FR"
"Soundgarden","mixed","36","group","US"
"Sourav Roy","male","52","person","US"
"South Border","mixed","24","group","PH"
"Southside","male","31","person","US"
"SOYEON of (G)I-DLE","mixed","2","group","KR"
"SOYOU","female","28","person","KR"
"Spanker","male","30","person",""
"Spark Master Tape","","0","",""
"Specktakel","mixed","0","group","DE"
"Specktors","mixed","0","group","DK"
"Spekti","male","0","person","FI"
"Spens","male","0","person","PL"
"Speranza","male","0","person",""
"Spice Girls","mixed","26","group","GB"
"Spike","mixed","22","group",""
"Spine","mixed","0","group",""
"Spiritually Wally","male","36","person","BE"
"Spitakci Hyko","mixed","0","group",""
"SPITZ","mixed","33","group","JP"
"SpongeBOZZ","male","0","person",""
"Spooks","mixed","26","group","US"
"Sportfreunde Stiller","mixed","24","group","DE"
"Spree Wilson","male","0","person","US"
"Squeezie","male","24","person","FR"
"SRNO","male","27","person","GB"
"SRTW","mixed","0","group",""
"SSIO","male","31","person","DE"
"St. Lucia","male","0","person","US"
"St. South","female","0","person","AU"
"Stabil","mixed","0","group",""
"Stailok","male","0","person","CL"
"Stam1na","mixed","24","group","FI"
"Stamir","mixed","54","group","PL"
"Stamp","mixed","9","group","FR"
"Stan Kenton","male","67","person","US"
"Stan Walker","male","29","person","NZ"
"Stanaj","male","0","person",""
"Standart Skill","mixed","18","group","LV"
"Stanisław Soyka","male","0","person","PL"
"Stard Ova","","0","",""
"Stargate","mixed","24","group","NO"
"Starley","female","0","person","AU"
"Starrah","female","30","person","US"
"Stash","mixed","20","group","BE"
"State of Sound","mixed","0","group",""
"Static & Ben El","mixed","0","group","IL"
"Static Major","male","33","person","US"
"Station Wagon P","","0","",""
"Stavangerkameratene","","0","",""
"Stay Flee Get Lizzy","mixed","0","group","GB"
"Staysman","mixed","0","group",""
"Staysman & Lazz","mixed","0","group",""
"StaySolidRocky","male","0","person",""
"Stebin Ben","male","27","person","IN"
"Steel Banglez","male","0","person","GB"
"Steez83","male","0","person","PL"
"Stefan en Sean","male","46","person",""
"Stefanie Kloß","female","35","person","DE"
"Stefanie Sun","female","42","person","SG"
"Stefflon Don","female","28","person",""
"Stein Berge","male","55","person","NO"
"STEIN27","","0","",""
"Stellan Skarsgård","male","69","person","SE"
"Stepa","","33","","FI"
"Stepan Konicek","male","0","person",""
"Stephane legar","male","0","person",""
"Stephanie Cheng","female","35","person","HK"
"Stephanie Ho","female","0","person",""
"Stephanie Poetri","female","20","person","ID"
"Stephen Marley","male","48","person","JM"
"Stephen Puth","male","26","person","US"
"Stephen Speaks","mixed","21","group","US"
"Stepherd","male","0","person","NL"
"Stephy Tang","female","36","person","HK"
"Stepz","","0","",""
"STEREO","mixed","28","group","GR"
"Stereoact","mixed","0","group","DE"
"Stereotypes","mixed","17","group","US"
"Sterre","female","0","person",""
"Steve Angello","male","37","person","SE"
"Steve Aoki","male","42","person","US"
"Steve Lacy","male","69","person","US"
"Steve Lean","male","0","person","ES"
"Stevie Appleton","male","31","person","GB"
"Stevie Nicks","female","72","person","US"
"Stevie Wonder","male","70","person","US"
"Sticks","male","0","person","NL"
"Sticky Fingers","mixed","12","group","AU"
"Stiftelsen","mixed","9","group","SE"
"STIG","male","41","person","FI"
"Still Fresh","male","26","person","FR"
"Stina Talling","","0","",""
"Stine Bramsen","female","0","person",""
"Sting","male","68","person","GB"
"Stonefox","","0","",""
"STOR","male","33","person","SE"
"Store P","male","36","person",""
"STORi","","0","",""
"Stormzy","male","27","person","GB"
"Strapo","male","0","person","SK"
"Stray Kids","mixed","2","group","KR"
"Street Rappers","mixed","2","group","US"
"Stress","male","43","person","CH"
"Stromae","male","35","person","BE"
"Studio Killers","mixed","9","group","DK"
"STUK","mixed","0","group",""
"Stunna 4 Vegas","male","0","person",""
"Sturla Atlas","mixed","0","group","IS"
"Style of Eye","male","40","person",""
"Sub Focus","male","38","person","GB"
"Sub Urban","mixed","29","group","FI"
"Sublime","mixed","34","group",""
"Suchmos","mixed","7","group","JP"
"Sud","mixed","8","group",""
"Sudirman","male","37","person","MY"
"Sueco the Child","male","23","person","US"
"Sufi Rashid","mixed","0","group",""
"Sufian Suhaimi","male","0","person","JO"
"Sufle","mixed","8","group",""
"SUGA","","0","",""
"Sugar MMFK","male","27","person",""
"Sugarland","mixed","18","group","US"
"Suikon Blaz AD","male","0","person","FR"
"Suite 16","mixed","6","group","NO"
"Sukh-E Muzical Doctorz","male","0","person",""
"Sukhbir","male","51","person",""
"Sukima Switch","mixed","17","group","JP"
"Sukriti Kakar","other","0","person","IN"
"Sultan + Shepard","mixed","0","group","CA"
"Sum 41","mixed","24","group","CA"
"sumika","mixed","7","group","JP"
"Summer Cem","male","37","person","TR"
"Summer Walker","female","24","person","US"
"Sun Diego","male","31","person","DE"
"Sunanda Sharma","female","0","person","IN"
"Sunday Service Choir","","1","",""
"Sunidhi Chauhan","female","36","person","IN"
"SUNMI","female","28","person","KR"
"Sunnery James & Ryan Marciano","mixed","11","group","NL"
"Sunny Inder","male","0","person",""
"Sunny Singh Nijjar","","0","",""
"Sunny Vik","","0","",""
"Sunrise Avenue","mixed","18","group","FI"
"Sunstroke Project","mixed","13","group","MD"
"Supa Bwe","male","0","person","US"
"Supa Squad","mixed","9","group",""
"Super Ed","","0","",""
"SUPER JUNIOR","mixed","14","group","KR"
"Super Sako","","0","",""
"Super Yei","male","0","person","PR"
"Supercombo","mixed","0","group","BR"
"Superfly","mixed","16","group","JP"
"Supergaande","mixed","0","group","NL"
"SuperM","mixed","0","group","KR"
"Superorganism","mixed","3","group",""
"Supper Moment","mixed","13","group","HK"
"Suprême NTM","mixed","31","group","FR"
"Sura Isgenderli","male","0","person",""
"Sura İskenderli","male","0","person",""
"Surf Mesa","male","0","person",""
"Surfaces","mixed","3","group","US"
"Susan Boyle","female","59","person","GB"
"Susanne Louise","","0","",""
"Susanne Sundfør","female","34","person","NO"
"Sushant Singh Rajput","","0","",""
"Suspekt","mixed","21","group",""
"Suvi Teräsniska","female","31","person","FI"
"Suzan & Freek","mixed","6","group","NL"
"SvA","mixed","24","group","JP"
"Sval","female","21","person","NO"
"Svala","female","43","person","IS"
"Svante Thuresson","male","83","person","SE"
"SVEA","female","0","person",""
"Sven-Bertil Taube","male","85","person","SE"
"Svenchy","male","0","person","NL"
"Sverrir Bergmann","male","39","person","IS"
"Svingenkoret","","0","",""
"Swae Lee","male","0","person","US"
"Swara Bhaskar","mixed","0","group",""
"Swarmz","male","0","person",""
"Swasti Mehul","male","31","person","IN"
"Swedish House Mafia","mixed","12","group","SE"
"Swedish Jam Factory","","0","",""
"Sweet","mixed","52","group","GB"
"Sweet California","mixed","7","group","ES"
"Sweetie Irie","male","49","person",""
"Swizz Beatz","male","41","person","US"
"SXTEEN","","0","",""
"SXTN","mixed","6","group","DE"
"Syamel","","0","",""
"Syd","male","38","person","US"
"Sylwia Grzeszczak","female","31","person","PL"
"Symba","mixed","0","group",""
"SYML","male","37","person","US"
"Syn Cole","male","32","person","EE"
"Synapson","mixed","12","group","FR"
"System Of A Down","mixed","26","group","US"
"Syster Sol","female","37","person","SE"
"SZA","female","29","person","US"
"Szczepan","","0","",""
"SZK","male","70","person","DE"
"Szpaku","male","0","person","PL"
"T MULLA","male","0","person",""
"T-Pain","male","34","person","US"
"T-Wayne","male","32","person",""
"T. Danny","","0","","DE"
"T.I.","male","39","person","US"
"T2R","","0","",""
"T3R Elemento","mixed","0","group","MX"
"Ta-ku","male","0","person",""
"Taaha Shah","mixed","35","group","RU"
"Taapsee Pannu","male","0","person",""
"Tabitha","female","0","person",""
"Tabu","mixed","22","group","SI"
"Taburete","mixed","4","group",""
"Taco Hemingway","male","30","person","PL"
"TACONAFIDE","mixed","2","group",""
"TAEYANG","male","32","person","KR"
"TAEYEON","female","31","person","KR"
"Tahribad-ı İsyan","mixed","0","group",""
"Taichi Mukai","male","28","person","JP"
"Tainy","male","30","person","PR"
"Taio Cruz","male","40","person","GB"
"Taiwan MC","male","0","person","FR"
"Tajul","","0","",""
"Takagi","male","46","person",""
"Takagi & Ketra","mixed","0","group","IT"
"Takako Matsu","female","43","person","JP"
"Take That","mixed","30","group","GB"
"Takeoff","male","26","person",""
"Takida","mixed","21","group","SE"
"TAL","female","30","person","FR"
"Taladro","male","0","person","TR"
"Talbot, Clemens og Nøhr","male","48","person","DK"
"Tali Goya","male","29","person","US"
"Talis e Welinton","mixed","0","group","DE"
"Talitha.","female","0","person",""
"Tame Impala","mixed","13","group","AU"
"Tammi Terrell","female","24","person","US"
"Tamta","female","39","person","GE"
"Tan Bionica","mixed","18","group","AR"
"Tan Taşçı","","0","","TR"
"Tanerman","","0","",""
"TangBadVoice","","0","",""
"Tangerine Wong","mixed","52","group","DE"
"Tangga","mixed","16","group","ID"
"Tango-Teemu","","0","",""
"Tani Yuuki","","0","",""
"Tanishk Bagchi","male","0","person","IN"
"Tanishk-Vayu","","0","",""
"TANK 呂建忠","male","38","person","TW"
"Tankcsapda","mixed","30","group","HU"
"Tankurt Manas","","0","",""
"Tanya Chua","female","45","person","SG"
"Tanya Manalang","","0","",""
"Tanya Stephens","female","47","person","JM"
"Tappara Fan Club","mixed","0","group","NZ"
"TAPZ","male","24","person","NZ"
"Tara Sutaria","mixed","0","group","IE"
"Tarek K.I.Z.","male","0","person","DE"
"Tarkan","male","47","person","TR"
"Taro Urashima","","0","",""
"Tarrus Riley","male","41","person","JM"
"Tash Sultana","female","25","person",""
"Tasis","male","0","person","FI"
"Tata Janeeta","female","37","person","ID"
"Tatak Pinoy All-Stars","mixed","45","group","JP"
"Tate McRae","female","17","person","CA"
"Tati Zaqui","female","26","person","BR"
"Tatiana","female","51","person","MX"
"Tattoo Colour","mixed","14","group","TH"
"Tatu","mixed","20","group","RU"
"Tauski","male","57","person","FI"
"Tavi Castro","","0","",""
"TAVV","mixed","0","group",""
"Taxi B","male","0","person","IT"
"TAY","male","0","person","SE"
"Tay Keith","male","0","person",""
"Tay-K","male","20","person",""
"Tayc","","0","",""
"Tayla Parx","female","26","person","US"
"Tayler Buono","female","0","person",""
"Taylor Swift","female","30","person","US"
"Tayna","","0","",""
"Taze","","0","",""
"Tchami","male","0","person","FR"
"TCT","mixed","10","group","FI"
"Tech N9ne","male","48","person","US"
"Ted Gärdestad","male","41","person","SE"
"Ted Nights","male","0","person",""
"Teddy Sky","male","0","person",""
"TEDE","male","44","person","PL"
"Tedi Pagg","","0","",""
"Tedua","male","26","person","IT"
"Tee Grizzley","male","26","person",""
"Teemu","","0","",""
"Teflon Brothers","mixed","13","group","FI"
"Tego Calderon","male","48","person","PR"
"Tekmill","","0","",""
"Tellem","male","0","person",""
"Tempo","male","40","person","PR"
"Temur","male","23","person",""
"Ten 2 Five","mixed","0","group",""
"Ten Times","","0","",""
"Ten Typ Mes","male","37","person","PL"
"Ten Walls","male","0","person",""
"Tensta Gospel","","24","",""
"Teoman","male","52","person","TR"
"Tep No","","0","",""
"Tepki","male","0","person","TR"
"Terence Lam","male","0","person","CA"
"Terence Siufay","male","44","person","HK"
"Terri B!","female","0","person","DE"
"Terror Jr","mixed","4","group",""
"Tesity","","0","",""
"Teske","female","24","person",""
"Tess","mixed","14","group","FR"
"Tessa","female","0","person","ES"
"Tessa B","","0","",""
"Teutilla","","0","",""
"Tez Cadey","male","0","person",""
"TGT","mixed","13","group","US"
"tha Supreme","male","0","person","IT"
"Thaeme & Thiago","mixed","0","group","BR"
"Thái Đinh","female","0","person","VN"
"Thalapathy Vijay","male","0","person","IN"
"Thalía","female","48","person","MX"
"Tham Sway","","0","",""
"Thành Đồng","","0","",""
"Thantri","","0","",""
"Thascya","","0","","BR"
"Thåström","male","63","person","SE"
"THAT","mixed","30","group","GB"
"THB Kirua","mixed","0","group","JP"
"The 1975","mixed","18","group","GB"
"The 7 Dimensions","","0","",""
"The Andrews Sisters","mixed","83","group","US"
"The Avener","male","33","person","FR"
"The Barden Bellas","mixed","0","group","US"
"The Beach Boys","mixed","59","group","US"
"The Beatles","mixed","63","group","GB"
"the bird and the bee","mixed","14","group","US"
"The Black Eyed Peas","mixed","25","group","US"
"The Black Keys","mixed","19","group","US"
"The Blockparty","","0","",""
"The BossHoss","mixed","16","group","DE"
"The Boy Next Door","male","27","person",""
"The Brick Simphony","","0","",""
"The Calling","mixed","24","group","US"
"The Carters","mixed","2","group","US"
"The Cash Flow","male","0","person",""
"The Chainsmokers","mixed","8","group","US"
"The Chemical Brothers","mixed","31","group","GB"
"The Citizens of Halloween","mixed","36","group","US"
"The Clash","mixed","44","group","GB"
"The Common Linnets","mixed","7","group",""
"The Companions","mixed","0","group",""
"The Company","mixed","35","group","PH"
"The Cranberries","mixed","31","group","IE"
"The Cratez","mixed","0","group","DE"
"The Crystals","mixed","60","group","US"
"The Cure","mixed","43","group","GB"
"The Dap-Kings Horns","mixed","0","group",""
"The Darkness","mixed","20","group","GB"
"The Dibasic","mixed","63","group","GB"
"The Doobie Brothers","mixed","50","group","US"
"The Doorbeen","","0","",""
"The Drifters","mixed","10","group","TW"
"The Dumplings","mixed","9","group",""
"The Faim","mixed","0","group",""
"The Fisk Jubilee Singers","mixed","149","group","US"
"The Flexican","male","0","person","NL"
"The Flint Chozen Choir","male","0","person","US"
"The Fontane Sisters","mixed","79","group","US"
"The Fratellis","mixed","15","group","GB"
"The Fray","mixed","18","group","US"
"The Freshman","","0","",""
"The Fusion Project","mixed","0","group",""
"The Game","male","40","person","US"
"The Glitch Mob","mixed","14","group","US"
"The Glowsticks","mixed","0","group","CA"
"The Goo Goo Dolls","mixed","34","group","US"
"The Greatest Showman Ensemble","","0","",""
"The Harlem Community Choir","","0","",""
"The High","mixed","21","group","US"
"The Jackson 5","mixed","54","group","US"
"The Juans","mixed","0","group","PH"
"The Jungle Giants","mixed","9","group",""
"The Kid LAROI","male","16","person","AU"
"The Killers","mixed","19","group","US"
"The King's Son","","0","",""
"The Kingdom Choir","","0","",""
"The Knocks","mixed","13","group","US"
"The Kolors","mixed","10","group","IT"
"The Kooks","mixed","16","group","GB"
"The La Planta","mixed","17","group",""
"The La's","mixed","37","group","GB"
"The Legendary Fruitman","","0","","US"
"The Low Down","mixed","23","group","US"
"The Lumineers","mixed","11","group",""
"The Macarons Project","mixed","45","group","GB"
"The Madden Brothers","mixed","0","group","US"
"The Magician","male","0","person","BE"
"The Main Level","mixed","56","group","US"
"The Mamas","mixed","1","group",""
"The Minds Of 99","mixed","8","group","DK"
"The Miracles","mixed","65","group","US"
"The Motans","","0","",""
"The Mowgli's","mixed","10","group","US"
"The Neighbourhood","mixed","8","group","US"
"The NGHBRS","","0","",""
"The Night Game","mixed","5","group","US"
"The Norwegian Radio Orchestra","","74","","NO"
"The Notorious B.I.G.","male","24","person","US"
"The Oh Hellos","mixed","0","group",""
"The Opposites","mixed","16","group","NL"
"The Panas","","0","",""
"The Panasdalam Bank","mixed","0","group","IT"
"The Panturas","mixed","63","group","GB"
"The Paper Kites","mixed","10","group","AU"
"The Parkinson","mixed","6","group","TH"
"The Partysquad","mixed","0","group","NL"
"The Plastic Ono Band","mixed","51","group","GB"
"The Platters","mixed","67","group","US"
"The Plug","male","0","person",""
"The Pogues","mixed","38","group","GB"
"The Police","mixed","43","group","GB"
"The Pøssy Project","mixed","45","group","GB"
"The Prince Karma","male","0","person",""
"The Prodigy","mixed","30","group","GB"
"The Product G&B","mixed","0","group","US"
"The Puppini Sisters","mixed","16","group","GB"
"The Pussycat Dolls","mixed","17","group","US"
"The RattPack","mixed","0","group",""
"The Real Group","mixed","36","group","SE"
"The Returners","mixed","0","group","PL"
"The Rolling Stones","mixed","58","group","GB"
"The Ronettes","mixed","61","group","US"
"The Rubens","mixed","9","group",""
"The Rudeboyz","mixed","0","group","CO"
"The Sam Willows","mixed","8","group","SG"
"The Saturdays","mixed","13","group","GB"
"The Score","mixed","5","group","US"
"THE SCOTTS","mixed","0","group","US"
"The Script","mixed","19","group",""
"The Shin Sekai","mixed","8","group","FR"
"The Six","mixed","0","group",""
"The sPlayers","mixed","63","group","GB"
"The Starlings","mixed","31","group","GB"
"The Starlite Singers","mixed","0","group",""
"The Stockland Green Bilateral School First Year Choir","mixed","0","group",""
"The Stone Roses","mixed","36","group","GB"
"The Strokes","mixed","22","group","US"
"The Strumbellas","mixed","12","group","CA"
"The Temper Trap","mixed","15","group","AU"
"The Temptations","mixed","60","group","US"
"The Throne","mixed","10","group","PL"
"The Toys","mixed","59","group","US"
"The Tragically Hip","mixed","37","group","CA"
"The Treblemakers","mixed","0","group","US"
"The Vamps","mixed","8","group","GB"
"The Verkkars","mixed","0","group","FI"
"The Veronicas","mixed","16","group","AU"
"The Verve","mixed","31","group","GB"
"The voice of Holland","","0","",""
"The Voice Of Poland 2015 Finalists","male","0","person","EE"
"The Waitresses","mixed","42","group","US"
"The Wanted","mixed","11","group","GB"
"The Weeknd","male","30","person","CA"
"The White Stripes","mixed","23","group","US"
"The Wombats","mixed","17","group","GB"
"The Word Alive","mixed","12","group","US"
"The xx","mixed","15","group","GB"
"The Yers","mixed","44","group","US"
"The-Dream","male","42","person","US"
"TheDoDo","","0","",""
"Thegiornalisti","mixed","11","group","IT"
"Theia","female","0","person","NZ"
"Thelma Aoyama","female","32","person","JP"
"Thelma Plum","female","27","person",""
"Thelonious B.","male","64","person","US"
"Theophilus London","male","33","person","US"
"Theory of a Deadman","mixed","19","group","CA"
"TheOvertunes","mixed","7","group","ID"
"Theoz","male","17","person","SE"
"Therapie TAXI","mixed","4","group",""
"Theresa Rex","female","0","person",""
"Theron Theron","","0","",""
"THEY.","mixed","0","group",""
"Thiago Brava","male","34","person","BR"
"Thiago Carvalho","male","32","person","BR"
"Thiaguinho","male","37","person","BR"
"Thiaguinho MT","male","0","person",""
"Thirty Seconds To Mars","mixed","22","group","US"
"This Band","","0","",""
"Thøger Dixgaard","male","0","person","DK"
"Thomas Gold","male","38","person","DE"
"Thomas Gregersen","male","0","person","DK"
"Thomas Helmig","male","55","person","DK"
"Thomas Jack","male","0","person",""
"Thomas Newson","male","0","person","NL"
"Thomas Rhett","male","30","person","US"
"Thomas Stenström","male","32","person","SE"
"Thomas Troelsen","male","38","person","DK"
"Thomston","male","0","person","NZ"
"THRDL!FE","","0","",""
"Three Man Down","mixed","24","group","US"
"Thrife","male","0","person","SE"
"Thundamentals","mixed","0","group","AU"
"Thundercat","male","35","person","US"
"Thurl Ravenscroft","male","91","person","US"
"Thutmose","male","24","person",""
"Thyro","male","0","person","PH"
"Tia","female","33","person","JP"
"Tia Lee","female","33","person","JP"
"Tia Ray","female","35","person","CN"
"Tiago Iorc","male","34","person","BR"
"Tiago Mac","","0","",""
"Tiagz","","0","",""
"Tiakola","","0","",""
"Tiana Major9","female","24","person",""
"Tiara Andini","female","38","person","JP"
"Tibz","male","0","person","FR"
"Tico El Imigrante","male","0","person",""
"Tiê","female","40","person","BR"
"TIEKS","male","0","person",""
"Tien Tien","","0","","VN"
"Tierra Whack","female","24","person","US"
"Tierry","","0","",""
"Tiësto","male","51","person","NL"
"Tiger Hu","male","37","person","CN"
"Tiger Shroff","mixed","15","group","US"
"Tiggs Da Author","male","0","person","GB"
"Tiki Taane","male","43","person","NZ"
"Tilly","female","72","person","BE"
"Tilly Birds","female","72","person","BE"
"Tim Bendzko","male","35","person","DE"
"Tim Berg","male","28","person","SE"
"Tim Bernardes","male","29","person","BR"
"Tim Christensen","male","46","person","DK"
"Tim Legend","","0","",""
"Tim McGraw","male","53","person","US"
"Tima Belorusskih","male","21","person","BY"
"Timal","male","0","person",""
"Timbaland","male","48","person","US"
"Timbiriche","mixed","38","group","MX"
"Timbuktu","male","45","person","SE"
"Timeflies","mixed","9","group","US"
"Timi Hendrix","male","0","person","DE"
"Timmy Trumpet","male","38","person","AU"
"Timo Pieni Huijaus","male","38","person","FI"
"Tin Sparrow","","0","",""
"Tina Turner","female","80","person","US"
"Tinashe","male","36","person","GB"
"TINI","female","23","person","AR"
"Tinie Tempah","male","31","person","GB"
"Tino Martin","male","36","person","NL"
"Tinze","","0","","BE"
"Tion Wayne","male","0","person",""
"TIPPA","male","0","person","FI"
"TisaKorean","male","0","person",""
"Tish Hyman","female","0","person",""
"Titiyo","female","53","person","SE"
"Tito","male","77","person","US"
"Tito \"El Bambino\"","male","38","person","PR"
"Tito Fernández","male","77","person","CL"
"Titta","","0","",""
"TIX","male","27","person","NO"
"Tiziano Ferro","male","40","person","IT"
"TJ Monterde","male","30","person","PH"
"TJ_beastboy","male","25","person","DE"
"Tjuvjakt","mixed","0","group","SE"
"TK","male","37","person","JP"
"Tkay Maidza","female","0","person",""
"TLC","mixed","29","group","US"
"Tobee","male","35","person","DE"
"Tobi","male","0","person",""
"Tobi & Manny","mixed","0","group",""
"Tobtok","","0","","US"
"Toby Keith","male","59","person","US"
"Tóc Tiên","","0","",""
"Tochi Raina","male","0","person",""
"Todd Edwards","male","47","person","US"
"Todiefor","male","0","person","BE"
"Toivon kärki","mixed","0","group","FI"
"Toko","","0","",""
"Toko Miura","female","23","person","JP"
"TOKYO’S REVENGE","","0","",""
"Tolga Erzurumlu","male","0","person",""
"Tom Gregory","male","24","person","GB"
"Tom Grennan","male","0","person","GB"
"Tom Misch","male","0","person",""
"Tom Odell","male","29","person","GB"
"Tom Petty","male","66","person","US"
"Tom Petty and the Heartbreakers","mixed","44","group","US"
"Tom Rosenthal","male","33","person","GB"
"Tom Thum","male","0","person",""
"Tom Walker","male","28","person","GB"
"Tom Zanetti","male","31","person",""
"Tomas Andersson Wij","male","48","person","SE"
"Tomas Klus","male","34","person","CZ"
"Tomas Ledin","male","68","person","SE"
"Tomine Harket","female","27","person","NO"
"Tommaso Paradiso","male","37","person","IT"
"Tommi Läntinen","male","60","person","FI"
"Tommi Salmela","","0","",""
"Tommy Boysen","male","0","person","CL"
"Tommy Cash","male","80","person","US"
"Tommy Körberg","male","72","person","SE"
